customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,total_charges_num,tenure_group
3966-HRMZA,Female,1,No,No,3,Yes,No,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,No,"Mailed check",75.05,202.9,No,202.90,New
6425-JWTDV,Male,0,Yes,No,48,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.25,855.1,No,855.10,Loyal
8405-IGQFX,Female,0,No,No,63,Yes,No,"Fiber optic",No,No,Yes,Yes,Yes,No,"One year",Yes,"Credit card (automatic)",90.05,5817,No,5817.00,Long-Term
8224-IVVPA,Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,"Mailed check",56.70,1652.95,No,1652.95,Loyal
9477-LGWQI,Male,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,"Two year",Yes,"Credit card (automatic)",80.15,5600.15,No,5600.15,Long-Term
1410-RSCMR,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,"Credit card (automatic)",71.35,515.75,No,515.75,New
0139-IVFJG,Female,0,Yes,No,2,Yes,No,"Fiber optic",Yes,Yes,No,No,Yes,No,Month-to-month,No,"Electronic check",90.35,190.5,No,190.50,New
6683-VLCTZ,Male,1,No,No,20,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",98.55,1842.8,Yes,1842.80,Loyal
5730-DBDSI,Male,0,No,No,66,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",19.70,1253.8,No,1253.80,Long-Term
0030-FNXPP,Female,0,No,No,3,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.85,57.2,No,57.20,New
2189-WWOEW,Female,0,No,Yes,15,Yes,No,"Fiber optic",No,Yes,No,No,No,Yes,Month-to-month,Yes,"Bank transfer (automatic)",85.90,1269.55,Yes,1269.55,Loyal
5684-FJVYR,Female,0,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,Yes,No,Yes,No,No,"Two year",Yes,"Bank transfer (automatic)",90.35,6563.4,No,6563.40,Long-Term
4013-GUXND,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.80,20.8,No,20.80,New
1894-IGFSG,Female,0,No,No,22,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,No,"Electronic check",89.25,1907.85,Yes,1907.85,Loyal
7379-POKDZ,Male,0,Yes,No,3,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",70.30,208.85,Yes,208.85,New
1266-NZYUI,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,"Two year",No,"Bank transfer (automatic)",66.85,4758.8,No,4758.80,Long-Term
7969-FFOWG,Male,0,Yes,Yes,65,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.90,1292.6,No,1292.60,Long-Term
4718-DHSMV,Female,0,No,No,11,No,"No phone service",DSL,No,No,No,No,Yes,No,Month-to-month,Yes,"Mailed check",35.80,363.15,No,363.15,New
5175-WLYXL,Male,0,No,No,22,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Mailed check",78.85,1600.25,No,1600.25,Loyal
7817-OMJNA,Male,0,No,No,14,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer (automatic)",20.40,275.7,No,275.70,Loyal
8728-SKJLR,Male,0,No,No,41,Yes,No,"Fiber optic",No,No,No,Yes,No,No,Month-to-month,Yes,"Electronic check",74.25,3089.1,No,3089.10,Loyal
3137-NYQQI,Male,0,Yes,No,17,Yes,No,DSL,Yes,Yes,No,No,No,Yes,"One year",No,"Mailed check",64.80,1175.6,No,1175.60,Loyal
7706-DZNKK,Male,0,No,No,11,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Credit card (automatic)",20.45,237.3,No,237.30,New
0236-HFWSV,Male,0,No,No,15,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",93.35,1444.65,Yes,1444.65,Loyal
3900-AQPHZ,Female,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.90,19.9,Yes,19.90,New
5842-POCOP,Female,0,Yes,No,5,Yes,No,"Fiber optic",Yes,No,Yes,No,No,Yes,Month-to-month,Yes,"Mailed check",88.90,454.15,Yes,454.15,New
2037-XJFUP,Male,0,Yes,No,33,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",95.80,3036.75,Yes,3036.75,Loyal
8823-RLPWL,Female,0,Yes,No,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"Two year",Yes,"Credit card (automatic)",110.65,8065.65,No,8065.65,Long-Term
9505-SQFSW,Female,0,Yes,Yes,3,No,"No phone service",DSL,No,Yes,No,No,No,Yes,Month-to-month,No,"Mailed check",40.30,92.5,No,92.50,New
7314-OXENN,Male,0,No,No,2,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",82.00,184.65,Yes,184.65,New
3758-CKOQL,Female,0,Yes,No,59,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,No,Yes,"One year",Yes,"Credit card (automatic)",107.00,6152.3,No,6152.30,Long-Term
0322-CHQRU,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Electronic check",45.35,89.5,Yes,89.50,New
5676-CFLYY,Male,0,Yes,Yes,71,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",73.35,5154.5,No,5154.50,Long-Term
7521-AFHAB,Female,0,Yes,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Mailed check",44.80,220.45,No,220.45,New
0285-INHLN,Male,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",54.75,1510.3,No,1510.30,Loyal
4678-DVQEO,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,"Electronic check",52.20,52.2,Yes,52.20,New
5125-CNDSP,Male,0,No,Yes,63,No,"No phone service",DSL,Yes,Yes,No,Yes,No,No,"One year",Yes,"Bank transfer (automatic)",40.60,2588.95,No,2588.95,Long-Term
0691-IFBQW,Female,1,No,No,46,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",110.00,4874.8,Yes,4874.80,Loyal
4992-LTJNE,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No,No,No,No,"Two year",No,"Bank transfer (automatic)",55.30,3983.6,No,3983.60,Long-Term
2202-OUTMO,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,"Bank transfer (automatic)",60.85,2003.6,No,2003.60,Loyal
0810-BDHAW,Female,0,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,"One year",No,"Electronic check",78.40,1832.4,No,1832.40,Loyal
0229-LFJAF,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,"Two year",No,"Bank transfer (automatic)",69.65,4908.25,No,4908.25,Long-Term
7131-ZQZNK,Female,0,Yes,Yes,60,No,"No phone service",DSL,Yes,No,Yes,Yes,Yes,Yes,"Two year",No,"Credit card (automatic)",59.85,3590.2,No,3590.20,Long-Term
3442-ZHHCC,Male,0,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,"One year",Yes,"Credit card (automatic)",76.90,5023,No,5023.00,Long-Term
5726-CVNYA,Female,0,Yes,Yes,8,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Mailed check",19.85,146.6,No,146.60,New
9871-ELEYA,Female,0,No,Yes,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,"Two year",No,"Credit card (automatic)",67.65,2339.3,No,2339.30,Loyal
4257-GAESD,Female,0,No,No,6,No,"No phone service",DSL,No,No,No,No,Yes,Yes,Month-to-month,No,"Credit card (automatic)",45.00,298.7,No,298.70,New
5173-WXOQV,Male,0,Yes,No,2,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,"Mailed check",64.20,143.65,No,143.65,New
2040-OBMLJ,Male,0,No,No,31,Yes,Yes,"Fiber optic",No,No,No,Yes,No,No,"One year",No,"Credit card (automatic)",81.70,2548.65,No,2548.65,Loyal
6286-ZHAOK,Female,0,Yes,Yes,20,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Bank transfer (automatic)",25.55,507.4,No,507.40,Loyal
3807-XHCJH,Female,0,Yes,Yes,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Electronic check",20.00,20,No,20.00,New
3009-JWMPU,Male,0,No,No,62,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",96.75,6125.4,Yes,6125.40,Long-Term
5671-RQRLP,Female,1,Yes,No,70,Yes,Yes,"Fiber optic",No,No,No,No,No,No,"Two year",Yes,"Credit card (automatic)",75.65,5411.4,No,5411.40,Long-Term
1450-GALXR,Female,0,No,No,10,Yes,Yes,"Fiber optic",No,No,No,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",98.50,1058.25,Yes,1058.25,New
8859-AXJZP,Male,0,Yes,Yes,39,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Mailed check",23.80,903.8,No,903.80,Loyal
3174-AKMAS,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,Yes,Yes,No,"Two year",Yes,"Credit card (automatic)",64.20,3009.5,No,3009.50,Loyal
3138-BKYAV,Male,0,No,No,6,Yes,No,"Fiber optic",No,Yes,No,No,Yes,No,Month-to-month,Yes,"Electronic check",85.35,489.45,Yes,489.45,New
9926-PJHDQ,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",76.80,5468.45,No,5468.45,Long-Term
7382-DFJTU,Male,0,No,No,18,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,"Credit card (automatic)",55.20,1058.1,No,1058.10,Loyal
2798-NYLMZ,Male,0,Yes,No,71,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",108.55,7616,No,7616.00,Long-Term
4289-DTDKW,Male,0,Yes,No,40,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",101.30,4113.1,Yes,4113.10,Loyal
1820-TQVEV,Male,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",69.55,69.55,Yes,69.55,New
2239-JALAW,Male,0,No,No,58,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",103.25,6017.65,Yes,6017.65,Long-Term
4853-RULSV,Male,0,No,No,70,Yes,Yes,"Fiber optic",Yes,No,No,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",104.00,7250.15,Yes,7250.15,Long-Term
8098-TDCBU,Female,0,Yes,No,42,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Electronic check",25.25,1108.2,No,1108.20,Loyal
3551-GAEGL,Male,0,Yes,Yes,34,No,"No phone service",DSL,Yes,No,No,No,No,No,"One year",No,"Bank transfer (automatic)",30.40,938.65,No,938.65,Loyal
4785-NKHCX,Male,1,No,No,5,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer (automatic)",20.05,94.15,No,94.15,New
3196-NVXLZ,Female,0,No,No,25,Yes,Yes,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Mailed check",84.60,2088.05,No,2088.05,Loyal
6275-YDUVO,Female,0,No,No,2,Yes,No,"Fiber optic",No,No,Yes,No,No,Yes,Month-to-month,Yes,"Mailed check",86.20,178.7,Yes,178.70,New
0036-IHMOT,Female,0,Yes,Yes,55,Yes,No,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",103.70,5656.75,No,5656.75,Long-Term
0115-TFERT,Male,0,Yes,No,21,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",111.20,2317.1,Yes,2317.10,Loyal
4178-EGMON,Male,0,Yes,No,70,Yes,Yes,"Fiber optic",Yes,Yes,No,Yes,No,No,"Two year",Yes,"Credit card (automatic)",88.00,5986.45,No,5986.45,Long-Term
4220-TINQT,Female,0,Yes,No,61,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",106.35,6751.35,No,6751.35,Long-Term
5318-YKDPV,Male,0,Yes,Yes,43,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",79.15,3566.6,No,3566.60,Loyal
7975-TZMLR,Male,0,No,No,47,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",103.10,4889.3,No,4889.30,Loyal
0295-QVKPB,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,"Credit card (automatic)",63.95,318.1,No,318.10,New
4335-BSMJS,Female,0,No,No,62,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Credit card (automatic)",25.80,1563.95,No,1563.95,Long-Term
2311-QYMUQ,Female,0,Yes,Yes,16,Yes,No,"Fiber optic",No,Yes,Yes,No,Yes,No,Month-to-month,Yes,"Credit card (automatic)",89.45,1430.25,Yes,1430.25,Loyal
3643-AHCFP,Male,1,Yes,No,7,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",95.60,644.35,Yes,644.35,New
9146-JRIOX,Female,0,Yes,Yes,14,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",25.55,372.45,No,372.45,Loyal
3104-OWCGK,Male,0,Yes,Yes,60,Yes,No,"Fiber optic",No,Yes,Yes,No,Yes,No,"One year",No,"Electronic check",90.95,5453.4,Yes,5453.40,Long-Term
5337-IIWKZ,Male,0,Yes,Yes,34,No,"No phone service",DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,"Electronic check",44.85,1442.6,No,1442.60,Loyal
9101-BWFSS,Female,0,Yes,No,50,Yes,Yes,"Fiber optic",Yes,Yes,No,Yes,Yes,Yes,"One year",No,"Electronic check",108.55,5610.7,Yes,5610.70,Long-Term
9650-VBUOG,Male,0,Yes,Yes,38,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",25.05,963.95,No,963.95,Loyal
3487-EARAT,Female,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,"One year",No,"Credit card (automatic)",74.10,5222.3,No,5222.30,Long-Term
2672-TGEFF,Female,0,Yes,Yes,37,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,No,Month-to-month,Yes,"Electronic check",88.80,3340.55,No,3340.55,Loyal
9231-ZJYAM,Female,1,No,No,4,Yes,No,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Electronic check",78.85,292.8,Yes,292.80,New
4250-WAROZ,Male,1,Yes,Yes,60,Yes,Yes,"Fiber optic",Yes,Yes,No,No,No,Yes,Month-to-month,Yes,"Electronic check",93.25,5774.55,No,5774.55,Long-Term
8184-WMOFI,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,"One year",No,"Credit card (automatic)",71.40,4487.3,No,4487.30,Long-Term
6982-SSHFK,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Mailed check",44.40,44.4,Yes,44.40,New
6092-QZVPP,Male,0,No,No,36,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Credit card (automatic)",79.20,2854.95,No,2854.95,Loyal
4625-LAMOB,Male,0,No,No,44,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",20.40,905.55,No,905.55,Loyal
0727-BMPLR,Female,1,No,No,55,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",100.00,5509.3,Yes,5509.30,Long-Term
0392-BZIUW,Female,0,Yes,No,72,Yes,Yes,"Fiber optic",Yes,No,Yes,No,Yes,Yes,"Two year",Yes,"Credit card (automatic)",105.00,7589.8,No,7589.80,Long-Term
1038-ZAGBI,Female,0,Yes,Yes,12,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer (automatic)",19.80,229.6,Yes,229.60,New
6549-NNDYT,Female,0,No,No,13,No,"No phone service",DSL,Yes,No,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",30.85,394.1,No,394.10,Loyal
3027-ZTDHO,Male,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",89.90,89.9,Yes,89.90,New
0422-OHQHQ,Female,0,Yes,Yes,15,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",20.55,295.95,No,295.95,Loyal
6916-HIJSE,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",84.85,5459.2,No,5459.20,Long-Term
2316-ESMLS,Female,0,Yes,Yes,12,No,"No phone service",DSL,Yes,No,No,Yes,No,No,"One year",No,"Credit card (automatic)",33.15,444.75,No,444.75,New
9778-OGKQZ,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",92.00,6782.15,No,6782.15,Long-Term
7408-OFWXJ,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Credit card (automatic)",89.80,6510.45,No,6510.45,Long-Term
6007-TCTST,Female,0,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",115.80,8476.5,No,8476.50,Long-Term
2252-NKNSI,Male,0,No,Yes,52,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,"Two year",Yes,"Mailed check",85.15,4461.85,No,4461.85,Long-Term
8713-IGZSO,Male,0,No,No,2,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",24.85,62,No,62.00,New
7905-TVXTA,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,"Electronic check",64.35,352.65,No,352.65,New
7695-PKLCZ,Female,0,No,No,68,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",20.50,1424.9,No,1424.90,Long-Term
2382-BCKQJ,Female,0,No,Yes,62,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",100.15,6413.65,Yes,6413.65,Long-Term
8374-UULRV,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,"Two year",No,"Credit card (automatic)",86.05,6309.65,No,6309.65,Long-Term
2207-NHRJK,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,"Electronic check",50.80,50.8,Yes,50.80,New
3224-DFQNQ,Female,0,Yes,No,66,Yes,Yes,"Fiber optic",Yes,Yes,No,Yes,No,No,"One year",No,"Electronic check",89.00,5898.6,No,5898.60,Long-Term
5275-PMFUT,Male,0,Yes,Yes,72,No,"No phone service",DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",64.80,4719.75,No,4719.75,Long-Term
4795-UXVCJ,Male,0,No,No,26,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Credit card (automatic)",19.80,457.3,No,457.30,Loyal
9777-IQHWP,Male,0,Yes,Yes,64,Yes,Yes,"Fiber optic",Yes,No,Yes,No,No,Yes,"Two year",No,"Bank transfer (automatic)",93.40,5822.3,No,5822.30,Long-Term
0947-MUGVO,Male,1,Yes,No,20,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",73.65,1463.5,Yes,1463.50,Loyal
9944-HKVVB,Female,0,No,No,3,Yes,No,"Fiber optic",No,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",95.10,307.4,Yes,307.40,New
4124-MMETB,Male,0,No,No,22,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Credit card (automatic)",94.65,2104.55,Yes,2104.55,Loyal
3671-SHRSP,Male,0,Yes,No,4,Yes,No,"Fiber optic",No,No,Yes,Yes,No,No,Month-to-month,Yes,"Mailed check",80.60,319.15,Yes,319.15,New
0979-MOZQI,Male,0,Yes,No,62,No,"No phone service",DSL,No,No,No,Yes,Yes,No,"Two year",Yes,"Bank transfer (automatic)",39.00,2337.45,No,2337.45,Long-Term
2732-ISEZX,Female,0,No,No,5,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.50,104.3,No,104.30,New
3313-QKNKB,Male,0,Yes,No,59,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,"One year",No,"Electronic check",85.55,5084.65,Yes,5084.65,Long-Term
0323-XWWTN,Male,0,No,Yes,3,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Mailed check",26.40,121.25,No,121.25,New
1937-OTUKY,Female,0,Yes,No,72,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,No,"Two year",Yes,"Bank transfer (automatic)",98.20,7015.9,No,7015.90,Long-Term
1573-LGXBA,Male,0,Yes,Yes,57,Yes,No,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Credit card (automatic)",97.55,5598,No,5598.00,Long-Term
1764-VUUMT,Male,0,No,Yes,66,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",19.95,1269.1,No,1269.10,Long-Term
5073-WXOYN,Female,0,No,No,60,No,"No phone service",DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",50.80,3027.4,Yes,3027.40,Long-Term
4713-ZBURT,Male,0,No,Yes,45,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,"Two year",No,"Bank transfer (automatic)",99.70,4634.35,No,4634.35,Loyal
3050-GBUSH,Female,0,No,No,3,No,"No phone service",DSL,No,No,No,No,Yes,No,Month-to-month,Yes,"Credit card (automatic)",34.80,113.95,No,113.95,New
0207-MDKNV,Female,0,No,No,15,Yes,No,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,"Electronic check",105.10,1582.75,Yes,1582.75,Loyal
7876-AEHIG,Female,0,No,Yes,51,No,"No phone service",DSL,Yes,No,Yes,Yes,Yes,Yes,"One year",No,"Bank transfer (automatic)",60.15,3077,No,3077.00,Long-Term
7945-HLKEA,Female,0,No,No,60,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,"One year",No,"Electronic check",64.75,4039.5,No,4039.50,Long-Term
9342-VNIMQ,Male,0,No,No,33,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",54.65,1665.2,No,1665.20,Loyal
9851-KIELU,Male,0,No,No,10,Yes,No,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",110.10,1043.3,Yes,1043.30,New
3523-BRGUW,Male,1,No,No,26,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Credit card (automatic)",19.30,504.2,No,504.20,Loyal
3908-BLSYF,Female,0,No,No,6,Yes,No,"Fiber optic",No,No,Yes,No,No,Yes,Month-to-month,No,"Electronic check",83.90,497.55,Yes,497.55,New
3199-NPKCN,Female,0,Yes,No,67,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,"One year",Yes,"Electronic check",111.25,7511.65,No,7511.65,Long-Term
5170-PTRKA,Female,0,Yes,Yes,49,No,"No phone service",DSL,Yes,No,No,Yes,No,No,"One year",Yes,"Credit card (automatic)",35.80,1782,No,1782.00,Long-Term
4661-NJEUX,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.05,20.05,No,20.05,New
2123-AGEEN,Female,1,No,No,7,Yes,No,"Fiber optic",No,No,Yes,No,Yes,No,Month-to-month,Yes,"Electronic check",84.35,609.65,No,609.65,New
1258-YMZNM,Female,1,No,No,27,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",110.50,2857.6,No,2857.60,Loyal
0048-LUMLS,Male,0,Yes,Yes,37,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,"One year",No,"Credit card (automatic)",91.20,3247.55,No,3247.55,Loyal
7549-MYGPK,Female,0,Yes,Yes,63,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,"Electronic check",100.55,6215.35,Yes,6215.35,Long-Term
5898-IGSLP,Male,0,Yes,Yes,31,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,No,No,Month-to-month,No,"Electronic check",89.30,2823,No,2823.00,Loyal
3804-RVTGV,Male,0,Yes,Yes,50,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",103.85,5017.9,Yes,5017.90,Long-Term
6259-WJQLC,Male,1,No,No,32,Yes,Yes,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,Yes,"Credit card (automatic)",81.10,2619.25,No,2619.25,Loyal
9227-LUNBG,Female,0,No,No,1,No,"No phone service",DSL,No,No,No,No,No,No,Month-to-month,No,"Electronic check",24.60,24.6,Yes,24.60,New
7997-EASSD,Female,0,Yes,No,63,Yes,Yes,"Fiber optic",No,No,No,Yes,No,No,"One year",Yes,"Credit card (automatic)",81.20,4965.1,No,4965.10,Long-Term
0730-KOAVE,Male,0,No,No,30,Yes,Yes,"Fiber optic",Yes,Yes,No,No,No,Yes,Month-to-month,Yes,"Credit card (automatic)",94.30,2679.7,No,2679.70,Loyal
